1,0.086581804,0.054521373,0,0.054521373,0.071429946,0.086581804,0.14710564,0.054521373,0.061343273,0.086581804,0.061343273,0.049857993,0.071429946,0.071429946,0.061343273,0.071429946,0.086581804,0.086581804,0.049857993,0.061343273,0.086581804,0.071429946,0.061343273,0.059118488,0.061343273,0.049857993,0.071429946,0.049857993,0.054521373,0.054521373,0.061343273,0.061343273,0.049857993,0.061343273,0.054521373,0.071429946,0.109892388,0.049857993,0.071429946,0.054521373,0.086581804,0.049857993,0.071429946,0.071429946,0.054521373,0.049857993,0.061343273,0.061343273,0.054521373,0.054521373,0.054521373,0.054521373,0.053389492,0.071429946,0.049857993,0.061343273,0.054521373,0.065607367,0.054521373,0.054521373,0.086581804,0.054521373,0.071429946,0.071429946,0.049857993,0.109892388,0.065607367,0.071429946,0.054521373,0.065607367,0.046024045,0,0.071429946,0.086581804,0.054521373,0.049857993,0.054521373,0.061343273,0.061343273,0.054521373,0,0.071429946,0.046646837,0.061343273,0.054521373,0.046646837,0.061343273,0.046646837,0.049857993,0.071429946,0.071429946,0.14710564,0.054521373,0.049857993,0.061343273,0.086581804,0.054521373,0.054521373,0.109892388,0.071429946,0.061343273,0.049857993,0.061343273,0.061343273,0.071429946,0.054521373,0.109892388,0.071429946,0.061343273,0.047041171,0.071429946,0.071429946,0.071429946,0.054521373,0.071429946,0.054521373,0.061343273,0.061343273,0.044424556,0.054521373,0.054521373,0.071429946,0.210270095,0.061343273,0.061343273,0.086581804,0.061343273,0.061343273,0.046646837,0.071429946,0.061343273,0.054514469,0.061343273,0.061343273,0.086581804,0.054521373,0.061343273,0.046646837,0.266881514,0.054521373,0.086581804,0.061343273,0.046646837,0.044424556,0.061343273,0.071429946,0.050578891,0.049857993,0.061343273,0.054521373,0.054521373,0.054521373,0.061343273,0.044424556,0.061343273,0.071429946,0.071429946,0.071429946,0.061343273,0,0.071429946,0.086581804,0.086581804,0.053389492,0.061343273,0.054521373,0,0.061343273,0.054521373,0.054521373,0.061343273,0.071429946,0.061343273,0.061343273,0.054514469,0,0.054521373,0.061343273,0.046646837,0.049857993,0.054521373,0.086581804,0.086581804,0.054521373,0.061343273,0.086581804,0.049857993,0.071429946,0.071429946,0.071429946,0.061343273,0.049857993,0.086581804,0.109892388,0.054521373,0.049857993,0.086581804,0.054521373,0.071429946,0.071429946,0.044424556,0.109892388,0.14710564,0.061343273,0,0.054521373
0.086581804,1,0.054521373,0,0.054521373,0.071429946,0.086581804,0.14710564,0.054521373,0.061343273,0.086581804,0.061343273,0.222834703,0.319248128,0.319248128,0.061343273,0.071429946,0.639392737,0.086581804,0.222834703,0.061343273,0.086581804,0.527498701,0.061343273,0.059118488,0.061343273,0.222834703,0.071429946,0.049857993,0.243677156,0.243677156,0.061343273,0.274166874,0.222834703,0.274166874,0.243677156,0.071429946,0.109892388,0.049857993,0.071429946,0.243677156,0.086581804,0.049857993,0.319248128,0.319248128,0.243677156,0.222834703,0.061343273,0.274166874,0.243677156,0.243677156,0.243677156,0.054521373,0.053389492,0.319248128,0.222834703,0.061343273,0.054521373,0.065607367,0.243677156,0.054521373,0.086581804,0.054521373,0.071429946,0.319248128,0.222834703,0.109892388,0.065607367,0.319248128,0.243677156,0.065607367,0.046024045,0,0.071429946,0.086581804,0.054521373,0.222834703,0.243677156,0.274166874,0.453010236,0.054521373,0,0.824999519,0.208482801,0.274166874,0.243677156,0.208482801,0.274166874,0.208482801,0.222834703,0.071429946,0.319248128,0.657472144,0.243677156,0.222834703,0.274166874,0.639392737,0.243677156,0.243677156,0.109892388,0.824999519,0.274166874,0.222834703,0.274166874,0.274166874,0.071429946,0.054521373,0.109892388,0.071429946,0.274166874,0.047041171,0.071429946,0.071429946,0.071429946,0.243677156,0.071429946,0.243677156,0.274166874,0.274166874,0.198550565,0.054521373,0.054521373,0.071429946,0.086581804,0.274166874,0.061343273,0.086581804,0.274166874,0.274166874,0.208482801,0.071429946,0.274166874,0.054514469,0.061343273,0.061343273,0.210270095,0.243677156,0.274166874,0.208482801,0.109892388,0.243677156,0.086581804,0.061343273,0.208482801,0.198550565,0.061343273,0.173472727,0.050578891,0.222834703,0.061343273,0.054521373,0.243677156,0.054521373,0.061343273,0.198550565,0.274166874,0.071429946,0.071429946,0.071429946,0.061343273,0,0.071429946,0.639392737,0.086581804,0.053389492,0.061343273,0.054521373,0,0.061343273,0.243677156,0.054521373,0.274166874,0.319248128,0.274166874,0.14897652,0.054514469,0,0.054521373,0.274166874,0.208482801,0.222834703,0.243677156,0.386967654,0.086581804,0.243677156,0.274166874,0.086581804,0.222834703,0.071429946,0.319248128,0.071429946,0.061343273,0.222834703,0.639392737,0.109892388,0.243677156,0.222834703,0.210270095,0.054521373,0.071429946,0.527498701,0.198550565,0.109892388,0.14710564,0.274166874,0,0.243677156
0.054521373,0.054521373,1,0,0.063671527,0.041172339,0.132409048,0.107359913,0.063671527,0.078342404,0.132409048,0.032258637,0.022082402,0.041172339,0.041172339,0.078342404,0.099989966,0.054521373,0.243677156,0.022082402,0.372579866,0.402631596,0.041172339,0.078342404,0.083628244,0.078342404,0.022082402,0.041172339,0.053628691,0.026217688,0.026217688,0.078342404,0.032258637,0.022082402,0.032258637,0.026217688,0.099989966,0.07496322,0.053628691,0.041172339,0.026217688,0.054521373,0.255046685,0.041172339,0.041172339,0.026217688,0.022082402,0.078342404,0.032258637,0.026217688,0.026217688,0.026217688,0.063671527,0.126455816,0.041172339,0.022082402,0.032258637,0.302808285,0.101868775,0.026217688,0.063671527,0.132409048,0.063671527,0.041172339,0.041172339,0.022082402,0.07496322,0.187472787,0.041172339,0.026217688,0.088483188,0.059662525,0,0.041172339,0.132409048,0.063671527,0.022082402,0.026217688,0.032258637,0.032258637,0.063671527,0,0.041172339,0.019232165,0.032258637,0.026217688,0.019232165,0.032258637,0.019232165,0.022082402,0.475531084,0.041172339,0.107359913,0.026217688,0.022082402,0.032258637,0.054521373,0.026217688,0.026217688,0.182053534,0.041172339,0.032258637,0.022082402,0.032258637,0.032258637,0.475531084,0.302808285,0.335039696,0.475531084,0.032258637,0.06092019,0.099989966,0.099989966,0.099989966,0.026217688,0.041172339,0.026217688,0.032258637,0.032258637,0.017258356,0.063671527,0.063671527,0.304051121,0.054521373,0.032258637,0.372579866,0.054521373,0.032258637,0.032258637,0.019232165,0.475531084,0.032258637,0.077420621,0.078342404,0.372579866,0.054521373,0.026217688,0.032258637,0.019232165,0.07496322,0.026217688,0.132409048,0.032258637,0.019232165,0.017258356,0.078342404,0.041172339,0.065275058,0.022082402,0.078342404,0.063671527,0.026217688,0.063671527,0.078342404,0.017258356,0.032258637,0.041172339,0.099989966,0.099989966,0.372579866,0,0.099989966,0.054521373,0.054521373,0.126455816,0.144176356,0.302808285,0,0.078342404,0.026217688,0.302808285,0.032258637,0.041172339,0.032258637,0.032258637,0.077420621,0,0.063671527,0.032258637,0.019232165,0.022082402,0.026217688,0.054521373,0.132409048,0.026217688,0.032258637,0.132409048,0.022082402,0.041172339,0.041172339,0.099989966,0.078342404,0.022082402,0.054521373,0.182053534,0.026217688,0.022082402,0.054521373,0.063671527,0.041172339,0.041172339,0.017258356,0.07496322,0.479833079,0.032258637,0,0.026217688
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054521373,0.054521373,0.063671527,0,1,0.041172339,0.132409048,0.107359913,0.063671527,0.078342404,0.132409048,0.032258637,0.022082402,0.041172339,0.041172339,0.078342404,0.099989966,0.054521373,0.132409048,0.022082402,0.078342404,0.132409048,0.041172339,0.078342404,0.368841677,0.078342404,0.022082402,0.041172339,0.053628691,0.026217688,0.026217688,0.078342404,0.032258637,0.022082402,0.032258637,0.026217688,0.099989966,0.07496322,0.053628691,0.041172339,0.026217688,0.054521373,0.053628691,0.041172339,0.041172339,0.026217688,0.022082402,0.372579866,0.032258637,0.026217688,0.026217688,0.026217688,0.063671527,0.068713434,0.041172339,0.022082402,0.032258637,0.063671527,0.101868775,0.026217688,0.063671527,0.132409048,0.063671527,0.041172339,0.041172339,0.022082402,0.07496322,0.101868775,0.041172339,0.026217688,0.088483188,0.059662525,0,0.041172339,0.132409048,0.302808285,0.022082402,0.026217688,0.032258637,0.032258637,0.063671527,0,0.041172339,0.019232165,0.032258637,0.026217688,0.019232165,0.032258637,0.019232165,0.022082402,0.099989966,0.041172339,0.107359913,0.026217688,0.022082402,0.032258637,0.054521373,0.026217688,0.026217688,0.182053534,0.041172339,0.032258637,0.022082402,0.032258637,0.032258637,0.099989966,0.063671527,0.182053534,0.099989966,0.032258637,0.06092019,0.099989966,0.099989966,0.099989966,0.026217688,0.041172339,0.026217688,0.032258637,0.032258637,0.017258356,0.063671527,0.063671527,0.099989966,0.054521373,0.032258637,0.078342404,0.054521373,0.032258637,0.032258637,0.019232165,0.099989966,0.032258637,0.077420621,0.372579866,0.078342404,0.054521373,0.026217688,0.032258637,0.019232165,0.07496322,0.026217688,0.132409048,0.032258637,0.019232165,0.017258356,0.078342404,0.041172339,0.065275058,0.022082402,0.078342404,0.063671527,0.026217688,0.063671527,0.078342404,0.017258356,0.032258637,0.041172339,0.720502458,0.099989966,0.078342404,0,0.099989966,0.054521373,0.054521373,0.068713434,0.078342404,0.063671527,0,0.078342404,0.026217688,0.063671527,0.032258637,0.041172339,0.032258637,0.032258637,0.077420621,0,0.063671527,0.032258637,0.019232165,0.022082402,0.026217688,0.054521373,0.132409048,0.026217688,0.032258637,0.132409048,0.022082402,0.041172339,0.041172339,0.099989966,0.078342404,0.022082402,0.054521373,0.182053534,0.026217688,0.022082402,0.054521373,0.063671527,0.041172339,0.041172339,0.017258356,0.07496322,0.260731217,0.032258637,0,0.026217688
0.071429946,0.071429946,0.041172339,0,0.041172339,1,0.071429946,0.128249503,0.041172339,0.047619921,0.071429946,0.21283189,0.036761943,0.057143926,0.057143926,0.047619921,0.057143926,0.071429946,0.071429946,0.036761943,0.047619921,0.071429946,0.057143926,0.047619921,0.047528824,0.047619921,0.036761943,0.255398362,0.036761943,0.041172339,0.041172339,0.047619921,0.047619921,0.036761943,0.047619921,0.041172339,0.057143926,0.093360272,0.036761943,0.057143926,0.041172339,0.071429946,0.036761943,0.057143926,0.057143926,0.041172339,0.036761943,0.047619921,0.047619921,0.041172339,0.041172339,0.041172339,0.041172339,0.041596591,0.057143926,0.036761943,0.21283189,0.041172339,0.054514469,0.041172339,0.041172339,0.071429946,0.041172339,0.138778105,0.057143926,0.036761943,0.093360272,0.054514469,0.057143926,0.041172339,0.054514469,0.035979509,0,0.255398362,0.071429946,0.041172339,0.036761943,0.041172339,0.047619921,0.047619921,0.041172339,0,0.057143926,0.033723621,0.047619921,0.041172339,0.033723621,0.047619921,0.033723621,0.036761943,0.057143926,0.057143926,0.128249503,0.041172339,0.036761943,0.047619921,0.071429946,0.041172339,0.041172339,0.093360272,0.057143926,0.047619921,0.036761943,0.047619921,0.047619921,0.057143926,0.041172339,0.093360272,0.057143926,0.047619921,0.036757459,0.057143926,0.057143926,0.057143926,0.041172339,0.057143926,0.041172339,0.047619921,0.047619921,0.031620295,0.041172339,0.041172339,0.057143926,0.071429946,0.047619921,0.047619921,0.173472727,0.047619921,0.047619921,0.033723621,0.057143926,0.047619921,0.043908645,0.047619921,0.047619921,0.071429946,0.041172339,0.047619921,0.033723621,0.093360272,0.041172339,0.071429946,0.21283189,0.033723621,0.031620295,0.047619921,0.057143926,0.039457634,0.036761943,0.047619921,0.041172339,0.041172339,0.041172339,0.047619921,0.031620295,0.047619921,0.659999252,0.057143926,0.057143926,0.047619921,0,0.057143926,0.071429946,0.071429946,0.041596591,0.047619921,0.041172339,0,0.047619921,0.041172339,0.041172339,0.047619921,0.057143926,0.047619921,0.047619921,0.043908645,0,0.041172339,0.047619921,0.033723621,0.036761943,0.041172339,0.071429946,0.071429946,0.041172339,0.047619921,0.071429946,0.036761943,0.057143926,0.057143926,0.057143926,0.047619921,0.036761943,0.071429946,0.093360272,0.041172339,0.036761943,0.071429946,0.041172339,0.057143926,0.057143926,0.031620295,0.093360272,0.128249503,0.047619921,0,0.041172339
0.086581804,0.086581804,0.132409048,0,0.132409048,0.071429946,1,0.14710564,0.132409048,0.14897652,0.210270095,0.061343273,0.049857993,0.071429946,0.071429946,0.14897652,0.173472727,0.086581804,0.210270095,0.049857993,0.14897652,0.210270095,0.071429946,0.14897652,0.14357347,0.14897652,0.049857993,0.071429946,0.121083697,0.054521373,0.054521373,0.14897652,0.061343273,0.049857993,0.061343273,0.054521373,0.173472727,0.109892388,0.121083697,0.071429946,0.054521373,0.086581804,0.121083697,0.071429946,0.071429946,0.054521373,0.049857993,0.14897652,0.061343273,0.054521373,0.054521373,0.054521373,0.132409048,0.129660196,0.071429946,0.049857993,0.061343273,0.132409048,0.159332177,0.054521373,0.132409048,0.210270095,0.132409048,0.071429946,0.071429946,0.049857993,0.109892388,0.159332177,0.071429946,0.054521373,0.145273455,0.111772681,0,0.071429946,0.210270095,0.132409048,0.049857993,0.054521373,0.061343273,0.061343273,0.132409048,0,0.071429946,0.046646837,0.061343273,0.054521373,0.046646837,0.061343273,0.046646837,0.049857993,0.173472727,0.071429946,0.14710564,0.054521373,0.049857993,0.061343273,0.086581804,0.054521373,0.054521373,0.266881514,0.071429946,0.061343273,0.049857993,0.061343273,0.061343273,0.173472727,0.132409048,0.266881514,0.173472727,0.061343273,0.114242844,0.173472727,0.173472727,0.173472727,0.054521373,0.071429946,0.054521373,0.061343273,0.061343273,0.044424556,0.132409048,0.132409048,0.173472727,0.086581804,0.061343273,0.14897652,0.086581804,0.061343273,0.061343273,0.046646837,0.173472727,0.061343273,0.132392282,0.14897652,0.14897652,0.086581804,0.054521373,0.061343273,0.046646837,0.109892388,0.054521373,0.210270095,0.061343273,0.046646837,0.044424556,0.14897652,0.071429946,0.12283445,0.049857993,0.14897652,0.132409048,0.054521373,0.132409048,0.14897652,0.044424556,0.061343273,0.071429946,0.173472727,0.173472727,0.14897652,0,0.173472727,0.086581804,0.086581804,0.129660196,0.14897652,0.132409048,0,0.14897652,0.054521373,0.132409048,0.061343273,0.071429946,0.061343273,0.061343273,0.132392282,0,0.132409048,0.061343273,0.046646837,0.049857993,0.054521373,0.086581804,0.210270095,0.054521373,0.061343273,0.210270095,0.049857993,0.071429946,0.071429946,0.173472727,0.14897652,0.049857993,0.086581804,0.491151693,0.054521373,0.049857993,0.086581804,0.132409048,0.071429946,0.071429946,0.044424556,0.109892388,0.357256553,0.061343273,0,0.054521373
0.14710564,0.14710564,0.107359913,0,0.107359913,0.128249503,0.14710564,1,0.107359913,0.115768709,0.14710564,0.115768709,0.101626678,0.128249503,0.128249503,0.115768709,0.128249503,0.14710564,0.14710564,0.101626678,0.115768709,0.14710564,0.128249503,0.115768709,0.104105727,0.115768709,0.101626678,0.128249503,0.101626678,0.107359913,0.107359913,0.115768709,0.115768709,0.101626678,0.115768709,0.107359913,0.128249503,0.176370951,0.101626678,0.128249503,0.107359913,0.14710564,0.101626678,0.128249503,0.128249503,0.107359913,0.101626678,0.115768709,0.115768709,0.107359913,0.107359913,0.107359913,0.107359913,0.099327387,0.128249503,0.101626678,0.115768709,0.107359913,0.108384549,0.107359913,0.107359913,0.14710564,0.107359913,0.128249503,0.128249503,0.101626678,0.176370951,0.108384549,0.128249503,0.107359913,0.108384549,0.084513203,0,0.128249503,0.14710564,0.107359913,0.101626678,0.107359913,0.115768709,0.115768709,0.107359913,0,0.128249503,0.097685857,0.115768709,0.107359913,0.097685857,0.115768709,0.097685857,0.101626678,0.128249503,0.128249503,0.223744292,0.107359913,0.101626678,0.115768709,0.14710564,0.107359913,0.107359913,0.176370951,0.128249503,0.115768709,0.101626678,0.115768709,0.115768709,0.128249503,0.107359913,0.176370951,0.128249503,0.115768709,0.086536031,0.128249503,0.128249503,0.128249503,0.107359913,0.128249503,0.107359913,0.115768709,0.115768709,0.094961959,0.107359913,0.107359913,0.128249503,0.14710564,0.115768709,0.115768709,0.14710564,0.115768709,0.115768709,0.097685857,0.128249503,0.115768709,0.09531348,0.115768709,0.115768709,0.14710564,0.107359913,0.115768709,0.097685857,0.176370951,0.107359913,0.14710564,0.115768709,0.097685857,0.094961959,0.115768709,0.128249503,0.093628664,0.101626678,0.115768709,0.107359913,0.107359913,0.107359913,0.115768709,0.094961959,0.115768709,0.128249503,0.128249503,0.128249503,0.115768709,0,0.128249503,0.14710564,0.14710564,0.099327387,0.115768709,0.107359913,0,0.115768709,0.107359913,0.107359913,0.115768709,0.128249503,0.115768709,0.115768709,0.09531348,0,0.107359913,0.115768709,0.097685857,0.101626678,0.107359913,0.14710564,0.14710564,0.107359913,0.115768709,0.14710564,0.101626678,0.128249503,0.128249503,0.128249503,0.115768709,0.101626678,0.14710564,0.176370951,0.107359913,0.101626678,0.14710564,0.107359913,0.128249503,0.128249503,0.094961959,0.176370951,0.223744292,0.115768709,0,0.107359913
0.054521373,0.054521373,0.063671527,0,0.063671527,0.041172339,0.132409048,0.107359913,1,0.078342404,0.132409048,0.032258637,0.022082402,0.041172339,0.041172339,0.078342404,0.099989966,0.054521373,0.132409048,0.022082402,0.078342404,0.132409048,0.041172339,0.078342404,0.083628244,0.078342404,0.022082402,0.041172339,0.053628691,0.026217688,0.026217688,0.078342404,0.032258637,0.022082402,0.032258637,0.026217688,0.099989966,0.07496322,0.053628691,0.041172339,0.026217688,0.054521373,0.053628691,0.041172339,0.041172339,0.026217688,0.022082402,0.078342404,0.032258637,0.026217688,0.026217688,0.026217688,0.117177012,0.109133101,0.041172339,0.022082402,0.032258637,0.063671527,0.309764234,0.026217688,0.681647619,0.132409048,0.063671527,0.041172339,0.041172339,0.022082402,0.07496322,0.154964935,0.041172339,0.026217688,0.088483188,0.059662525,0,0.041172339,0.132409048,0.063671527,0.022082402,0.026217688,0.032258637,0.032258637,0.063671527,0,0.041172339,0.019232165,0.032258637,0.026217688,0.019232165,0.032258637,0.019232165,0.022082402,0.099989966,0.041172339,0.107359913,0.026217688,0.022082402,0.032258637,0.054521373,0.026217688,0.026217688,0.182053534,0.041172339,0.032258637,0.022082402,0.032258637,0.032258637,0.099989966,0.063671527,0.182053534,0.099989966,0.032258637,0.06092019,0.099989966,0.099989966,0.099989966,0.026217688,0.041172339,0.026217688,0.032258637,0.032258637,0.017258356,0.063671527,0.302808285,0.099989966,0.054521373,0.032258637,0.078342404,0.054521373,0.032258637,0.032258637,0.019232165,0.099989966,0.032258637,0.077420621,0.078342404,0.078342404,0.054521373,0.026217688,0.032258637,0.019232165,0.07496322,0.026217688,0.629709368,0.032258637,0.019232165,0.017258356,0.078342404,0.041172339,0.198489462,0.022082402,0.078342404,0.302808285,0.026217688,0.117177012,0.564515588,0.017258356,0.032258637,0.041172339,0.099989966,0.099989966,0.078342404,0,0.099989966,0.054521373,0.054521373,0.109133101,0.078342404,0.063671527,0,0.078342404,0.026217688,0.063671527,0.032258637,0.041172339,0.032258637,0.032258637,0.077420621,0,0.302808285,0.032258637,0.019232165,0.022082402,0.026217688,0.054521373,0.132409048,0.026217688,0.032258637,0.132409048,0.022082402,0.041172339,0.041172339,0.099989966,0.078342404,0.022082402,0.054521373,0.182053534,0.026217688,0.022082402,0.054521373,0.063671527,0.041172339,0.041172339,0.017258356,0.07496322,0.260731217,0.032258637,0,0.026217688
0.061343273,0.061343273,0.078342404,0,0.078342404,0.047619921,0.14897652,0.115768709,0.078342404,1,0.14897652,0.03846223,0.028013277,0.047619921,0.047619921,0.444229946,0.115648379,0.061343273,0.14897652,0.028013277,0.093408273,0.14897652,0.047619921,0.444229946,0.096507658,0.093408273,0.028013277,0.047619921,0.125202196,0.032258637,0.032258637,0.444229946,0.03846223,0.028013277,0.03846223,0.032258637,0.115648379,0.082379097,0.125202196,0.047619921,0.032258637,0.061343273,0.068032244,0.047619921,0.047619921,0.032258637,0.028013277,0.093408273,0.03846223,0.032258637,0.032258637,0.032258637,0.078342404,0.081792245,0.047619921,0.028013277,0.03846223,0.078342404,0.114242844,0.032258637,0.078342404,0.14897652,0.838709477,0.047619921,0.047619921,0.028013277,0.082379097,0.114242844,0.047619921,0.032258637,0.443393896,0.215619729,0,0.047619921,0.14897652,0.078342404,0.028013277,0.032258637,0.03846223,0.03846223,0.144176356,0,0.047619921,0.025087767,0.03846223,0.032258637,0.025087767,0.03846223,0.025087767,0.028013277,0.115648379,0.047619921,0.115768709,0.032258637,0.028013277,0.03846223,0.061343273,0.032258637,0.032258637,0.200063521,0.047619921,0.03846223,0.028013277,0.03846223,0.03846223,0.115648379,0.078342404,0.200063521,0.115648379,0.03846223,0.133274986,0.115648379,0.115648379,0.115648379,0.032258637,0.047619921,0.032258637,0.03846223,0.03846223,0.023062118,0.144176356,0.078342404,0.115648379,0.061343273,0.03846223,0.093408273,0.061343273,0.03846223,0.03846223,0.025087767,0.115648379,0.03846223,0.424540231,0.093408273,0.093408273,0.061343273,0.032258637,0.03846223,0.025087767,0.082379097,0.032258637,0.14897652,0.03846223,0.025087767,0.023062118,0.093408273,0.047619921,0.077653609,0.028013277,0.284037401,0.078342404,0.032258637,0.078342404,0.093408273,0.023062118,0.03846223,0.047619921,0.115648379,0.115648379,0.093408273,0,0.115648379,0.061343273,0.061343273,0.081792245,0.093408273,0.078342404,0,0.093408273,0.032258637,0.078342404,0.03846223,0.047619921,0.03846223,0.03846223,0.089268115,0,0.078342404,0.03846223,0.025087767,0.028013277,0.032258637,0.061343273,0.14897652,0.032258637,0.03846223,0.14897652,0.028013277,0.047619921,0.047619921,0.115648379,0.093408273,0.028013277,0.061343273,0.200063521,0.032258637,0.028013277,0.061343273,0.144176356,0.047619921,0.047619921,0.023062118,0.082379097,0.281152579,0.03846223,0,0.032258637
